source,gender_category,category1,category1_name_vi,product_slug,product_name,sku,price,special_price,product_url,caption,image_1_url,image_1_local_path,image_2_url,image_2_local_path,image_3_url,image_3_local_path
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-unisex-ngưoi-lon-5ts26s006-sl267,Áo phông unisex người lớn dáng rộng hình in Mickey & Friends,5TS26S006-SL267,349000,199000,https://canifa.com/ao-phong-unisex-ngưoi-lon-5ts26s006-sl267,"Áo phông unisex người lớn, thiết kế dáng rộng, hình in Mickey & Friends trẻ trung, phù hợp đa dạng phong cách.Sản phẩm kết hợp 60% cotton và 40% polyester, giúp vải xốp nhẹ, giữ phom và tăng độ bền.",https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s006-sl267-s-1-u.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s006-sl267_1.webp,https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s006-sl267-s-2.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s006-sl267_2.webp,https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s006-sl267-s-3.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s006-sl267_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-ba-lo-nu-6ta26s003-sm192,Áo sát nách active nữ,6TA26S003-SM192,249000,,https://canifa.com/ao-ba-lo-nu-6ta26s003-sm192,"Áo sát nách active nữ với phom dáng thoải mái, chất liệu nhẹ, khô thoáng, chi tiết hình in tạo điểm nhấn. Sản phẩm là một lựa chọn năng động cho các hoạt động thể thao hàng ngày.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ta26s003-sm192-1.webp,D:\canifa_dataset\images\ao-ba-lo-nu-6ta26s003-sm192_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ta26s003-sm192-m-1-u.webp,D:\canifa_dataset\images\ao-ba-lo-nu-6ta26s003-sm192_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ta26s003-sm192-m-2.webp,D:\canifa_dataset\images\ao-ba-lo-nu-6ta26s003-sm192_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-ba-lo-nu-6ta26s003-sk010,Áo sát nách active nữ,6TA26S003-SK010,249000,,https://canifa.com/ao-ba-lo-nu-6ta26s003-sk010,"Áo sát nách active nữ với phom dáng thoải mái, chất liệu nhẹ, khô thoáng, chi tiết hình in tạo điểm nhấn. Sản phẩm là một lựa chọn năng động cho các hoạt động thể thao hàng ngày.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ta26s003-sk010-m-1-u.webp,D:\canifa_dataset\images\ao-ba-lo-nu-6ta26s003-sk010_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ta26s003-sk010-m-2.webp,D:\canifa_dataset\images\ao-ba-lo-nu-6ta26s003-sk010_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ta26s003-sk010-m-3.webp,D:\canifa_dataset\images\ao-ba-lo-nu-6ta26s003-sk010_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-ba-lo-nu-6ta26s003-sw001,Áo sát nách active nữ,6TA26S003-SW001,249000,,https://canifa.com/ao-ba-lo-nu-6ta26s003-sw001,"Áo sát nách active nữ với phom dáng thoải mái, chất liệu nhẹ, khô thoáng, chi tiết hình in tạo điểm nhấn. Sản phẩm là một lựa chọn năng động cho các hoạt động thể thao hàng ngày.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ta26s003-sw001-m-1-u.webp,D:\canifa_dataset\images\ao-ba-lo-nu-6ta26s003-sw001_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ta26s003-sw001-m-2.webp,D:\canifa_dataset\images\ao-ba-lo-nu-6ta26s003-sw001_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ta26s003-sw001-m-3.webp,D:\canifa_dataset\images\ao-ba-lo-nu-6ta26s003-sw001_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s019-sw001,Áo phông active nữ dáng ôm | Wicking,6TS26S019-SW001,299000,,https://canifa.com/ao-phong-nu-6ts26s019-sw001,"Áo phông nữ active với phom slimfit ôm gọn, tôn dáng cơ thể. Thiết kế cổ tròn và tay ngắn vừa vặn, giữ phom gọn gàng khi mặc.Chất liệu active 86% polyester và 14% spandex mềm mướt, co giãnTính năng Wicking hỗ trợ tăng độ thấm hút và nhanh khô.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s019-sw001-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s019-sw001_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s019-sw001-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s019-sw001_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s019-sw001-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s019-sw001_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-active-nu-6ts26s020-sk010,Áo phông active nữ raglan dáng ôm | Wicking,6TS26S020-SK010,349000,,https://canifa.com/ao-phong-active-nu-6ts26s020-sk010,"Áo phông nữ active phom Slimfit ôm gọn theo dáng, tạo cảm giác vừa khít khi vận động. Thiết kế cổ tròn, tay raglan giúp dễ xoay trở và thoải mái trong mọi chuyển động.Chất liệu active 88% Nylon và 12% Spandex mềm mướt, co giãn linh hoạt, giữ phom sau nhiều lần giặt.Sản phẩm thấm hút vượt trội nhờ tính năng Wicking, phù hợp cho gym, yoga, chạy bộ đến dạo phố.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sk010-m-1-u.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sk010_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sk010-m-2.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sk010_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sk010-m-3.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sk010_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-active-nu-6ts26s020-sg720,Áo phông active nữ raglan dáng ôm | Wicking,6TS26S020-SG720,349000,,https://canifa.com/ao-phong-active-nu-6ts26s020-sg720,"Áo phông nữ active phom Slimfit ôm gọn theo dáng, tạo cảm giác vừa khít khi vận động. Thiết kế cổ tròn, tay raglan giúp dễ xoay trở và thoải mái trong mọi chuyển động.Chất liệu active 88% Nylon và 12% Spandex mềm mướt, co giãn linh hoạt, giữ phom sau nhiều lần giặt.Sản phẩm thấm hút vượt trội nhờ tính năng Wicking, phù hợp cho gym, yoga, chạy bộ đến dạo phố.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sg720-m-1-u.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sg720_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sg720-m-2.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sg720_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sg720-m-3.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sg720_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-active-nu-6ts26s020-sa148,Áo phông active nữ raglan dáng ôm | Wicking,6TS26S020-SA148,349000,,https://canifa.com/ao-phong-active-nu-6ts26s020-sa148,"Áo phông nữ active phom Slimfit ôm gọn theo dáng, tạo cảm giác vừa khít khi vận động. Thiết kế cổ tròn, tay raglan giúp dễ xoay trở và thoải mái trong mọi chuyển động.Chất liệu active 88% Nylon và 12% Spandex mềm mướt, co giãn linh hoạt, giữ phom sau nhiều lần giặt.Sản phẩm thấm hút vượt trội nhờ tính năng Wicking, phù hợp cho gym, yoga, chạy bộ đến dạo phố.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sa148-1.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sa148_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sa148-m-1-u.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sa148_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sa148-m-2.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sa148_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-active-nu-6ts26s020-sw011,Áo phông active nữ raglan dáng ôm | Wicking,6TS26S020-SW011,349000,,https://canifa.com/ao-phong-active-nu-6ts26s020-sw011,"Áo phông nữ active phom Slimfit ôm gọn theo dáng, tạo cảm giác vừa khít khi vận động. Thiết kế cổ tròn, tay raglan giúp dễ xoay trở và thoải mái trong mọi chuyển động.Chất liệu active 88% Nylon và 12% Spandex mềm mướt, co giãn linh hoạt, giữ phom sau nhiều lần giặt.Sản phẩm thấm hút vượt trội nhờ tính năng Wicking, phù hợp cho gym, yoga, chạy bộ đến dạo phố.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sw011-1.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sw011_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sw011-m-1-u.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sw011_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s020-sw011-m-2.webp,D:\canifa_dataset\images\ao-phong-active-nu-6ts26s020-sw011_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s019-sm192,Áo phông active nữ dáng ôm | Wicking,6TS26S019-SM192,299000,,https://canifa.com/ao-phong-nu-6ts26s019-sm192,"Áo phông nữ active với phom slimfit ôm gọn, tôn dáng cơ thể. Thiết kế cổ tròn và tay ngắn vừa vặn, giữ phom gọn gàng khi mặc.Chất liệu active 86% polyester và 14% spandex mềm mướt, co giãnTính năng Wicking hỗ trợ tăng độ thấm hút và nhanh khô.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s019-sm192-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s019-sm192_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s019-sm192-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s019-sm192_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s019-sm192-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s019-sm192_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s019-sk010,Áo phông active nữ dáng ôm | Wicking,6TS26S019-SK010,299000,,https://canifa.com/ao-phong-nu-6ts26s019-sk010,"Áo phông nữ active với phom slimfit ôm gọn, tôn dáng cơ thể. Thiết kế cổ tròn và tay ngắn vừa vặn, giữ phom gọn gàng khi mặc.Chất liệu active 86% polyester và 14% spandex mềm mướt, co giãnTính năng Wicking hỗ trợ tăng độ thấm hút và nhanh khô.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s019-sk010-1.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s019-sk010_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s019-sk010-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s019-sk010_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s019-sk010-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s019-sk010_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s015-sk010,Áo phông nữ dáng babydoll viền ren,6TS26S015-SK010,349000,244300,https://canifa.com/ao-phong-nu-6ts26s015-sk010,"Áo phông nữ dáng babydoll phóng khoáng với thiết kế cổ rộng thời trang và dáng áo che khuyết điểm cơ thể.Chất liệu vải bay nhẹ, nhấn nhá thêm chi tiết viền ren quanh cổ áo và tay áo tạo nên sự nữ tính mềm mại, rất phù hợp với các buổi đi chơi hay dã ngoại với bạn bè, người thân.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s015-sk010-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s015-sk010_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s015-sk010-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s015-sk010_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s015-sk010-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s015-sk010_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s015-sw011,Áo phông nữ dáng babydoll viền ren,6TS26S015-SW011,349000,244300,https://canifa.com/ao-phong-nu-6ts26s015-sw011,"Áo phông nữ dáng babydoll phóng khoáng với thiết kế cổ rộng thời trang và dáng áo che khuyết điểm cơ thể.Chất liệu vải bay nhẹ, nhấn nhá thêm chi tiết viền ren quanh cổ áo và tay áo tạo nên sự nữ tính mềm mại, rất phù hợp với các buổi đi chơi hay dã ngoại với bạn bè, người thân.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s015-sw011-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s015-sw011_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s015-sw011-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s015-sw011_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s015-sw011-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s015-sw011_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s008-sk010,Áo phông nữ dệt họa tiết dáng ôm,6TS26S008-SK010,299000,,https://canifa.com/ao-phong-nu-6ts26s008-sk010,"Áo phông nữ phom slimfit gọn gàng, chất liệu vải với cấu trúc dệt hoạ tiết bề mặt và điểm nhấn hàng cúc bấm kim loại tạo nên 1 sản phẩm đơn giản nhưng không kém phần tinh tế.Bảng màu basic: đen và trắng dễ dàng kết hợp trang phục trong nhiều hoàn cảnh sử dụng khác nhau.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s008-sk010-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s008-sk010_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s008-sk010-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s008-sk010_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s008-sk010-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s008-sk010_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s008-sw011,Áo phông nữ dệt họa tiết dáng ôm,6TS26S008-SW011,299000,,https://canifa.com/ao-phong-nu-6ts26s008-sw011,"Áo phông nữ phom slimfit gọn gàng, chất liệu vải với cấu trúc dệt hoạ tiết bề mặt và điểm nhấn hàng cúc bấm kim loại tạo nên 1 sản phẩm đơn giản nhưng không kém phần tinh tế.Bảng màu basic: đen và trắng dễ dàng kết hợp trang phục trong nhiều hoàn cảnh sử dụng khác nhau.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s008-sw011-1.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s008-sw011_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s008-sw011-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s008-sw011_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s008-sw011-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s008-sw011_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s002-sl267,Áo phông nữ dáng boxy có hình in,6TS26S002-SL267,299000,,https://canifa.com/ao-phong-nu-6ts26s002-sl267,"Áo phông nữ thiết kế dáng boxy thoải mái, hiện đại, dễ kết hợp trang phục, phù hợp nhiều hoàn cảnh sử dụng.Chất liệu 60% cotton 40% polyester tạo cảm giác mềm nhẹ và thoải mái khi mặc hàng ngày .",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s002-sl267-s-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s002-sl267_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s002-sl267-s-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s002-sl267_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s002-sl267-s-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s002-sl267_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s023-sk010,Áo phông nữ dáng ôm có hình in,6TS26S023-SK010,299000,209300,https://canifa.com/ao-phong-nu-6ts26s023-sk010,"Áo phông nữ dáng slimfit, chất liệu cotton co giãn mềm mại rất phù hợp với thiết kế ôm body. Màu sắc đơn giản với 2 tone đen trắng và điểm nhấn hình in nhẹ nhàng tinh tế.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s023-sk010-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s023-sk010_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s023-sk010-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s023-sk010_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s023-sk010-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s023-sk010_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s023-sw011,Áo phông nữ dáng ôm có hình in,6TS26S023-SW011,299000,209300,https://canifa.com/ao-phong-nu-6ts26s023-sw011,"Áo phông nữ dáng slimfit, chất liệu cotton co giãn mềm mại rất phù hợp với thiết kế ôm body. Màu sắc đơn giản với 2 tone đen trắng và điểm nhấn hình in nhẹ nhàng tinh tế.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s023-sw011-1.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s023-sw011_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s023-sw011-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s023-sw011_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s023-sw011-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s023-sw011_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-unisex-ngưoi-lon-5ts26s009-sw001,Áo phông unisex người lớn cotton dáng oversize,5TS26S009-SW001,399000,199500,https://canifa.com/ao-phong-unisex-ngưoi-lon-5ts26s009-sw001,"Áo phông unisex người lớn thiết kế form oversize, phối màu thân và tay áo, hình in tinh thần trẻ trung năng động tạo điểm nhấn.Chất liệu 100% cotton tự nhiên lành tính, mềm mại, thấm hút.Sản phẩm phù hợp mặc hàng ngày khi đi học, đi làm hoặc dạo phố.",https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s009-sw001-m-1-u.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s009-sw001_1.webp,https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s009-sw001-m-2.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s009-sw001_2.webp,https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s009-sw001-m-3.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s009-sw001_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-unisex-ngưoi-lon-5ts26s009-sb001,Áo phông unisex người lớn cotton dáng oversize,5TS26S009-SB001,399000,199500,https://canifa.com/ao-phong-unisex-ngưoi-lon-5ts26s009-sb001,"Áo phông unisex người lớn thiết kế form oversize, phối màu thân và tay áo, hình in tinh thần trẻ trung năng động tạo điểm nhấn.Chất liệu 100% cotton tự nhiên lành tính, mềm mại, thấm hút.Sản phẩm phù hợp mặc hàng ngày khi đi học, đi làm hoặc dạo phố.",https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s009-sb001-m-1-u.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s009-sb001_1.webp,https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s009-sb001-m-2.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s009-sb001_2.webp,https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s009-sb001-m-3.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s009-sb001_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-unisex-ngưoi-lon-5ts26s009-sw430,Áo phông unisex người lớn cotton dáng oversize,5TS26S009-SW430,399000,199500,https://canifa.com/ao-phong-unisex-ngưoi-lon-5ts26s009-sw430,"Áo phông unisex người lớn thiết kế form oversize, phối màu thân và tay áo, hình in tinh thần trẻ trung năng động tạo điểm nhấn.Chất liệu 100% cotton tự nhiên lành tính, mềm mại, thấm hút.Sản phẩm phù hợp mặc hàng ngày khi đi học, đi làm hoặc dạo phố.",https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s009-sw430-1.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s009-sw430_1.webp,https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s009-sw430-4.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s009-sw430_2.webp,https://2885371169.e.cdneverest.net/catalog/product/5/t/5ts26s009-sw430-6.webp,D:\canifa_dataset\images\ao-phong-unisex-ngưoi-lon-5ts26s009-sw430_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s007-sw011,Áo phông nữ dáng ôm | OEKO-TEX,6TS26S007-SW011,249000,199000,https://canifa.com/ao-phong-nu-6ts26s007-sw011,"Áo phông nữ phù hợp mặc hàng ngày khi đi học, đi làm hoặc dạo phố. Dáng ôm vừa, co giãn giúp dễ vận động và tôn dáng người mặc.Chất liệu 92% cotton 8% spandex mềm mịn, dễ chịu khi chạm da.Sản phẩm đạt chứng chỉ OEKO-TEX Class II, an toàn cho da.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s007-sw011-l-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s007-sw011_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s007-sw011-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s007-sw011_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s007-sw011-m-4.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s007-sw011_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s007-sr363,Áo phông nữ dáng ôm | OEKO-TEX,6TS26S007-SR363,249000,199000,https://canifa.com/ao-phong-nu-6ts26s007-sr363,"Áo phông nữ phù hợp mặc hàng ngày khi đi học, đi làm hoặc dạo phố. Dáng ôm vừa, co giãn giúp dễ vận động và tôn dáng người mặc.Chất liệu 92% cotton 8% spandex mềm mịn, dễ chịu khi chạm da.Sản phẩm đạt chứng chỉ OEKO-TEX Class II, an toàn cho da.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s007-sr363-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s007-sr363_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s007-sr363-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s007-sr363_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s007-sr363-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s007-sr363_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s007-sa464,Áo phông nữ dáng ôm | OEKO-TEX,6TS26S007-SA464,249000,199000,https://canifa.com/ao-phong-nu-6ts26s007-sa464,"Áo phông nữ phù hợp mặc hàng ngày khi đi học, đi làm hoặc dạo phố. Dáng ôm vừa, co giãn giúp dễ vận động và tôn dáng người mặc.Chất liệu 92% cotton 8% spandex mềm mịn, dễ chịu khi chạm da.Sản phẩm đạt chứng chỉ OEKO-TEX Class II, an toàn cho da.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s007-sa464-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s007-sa464_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s007-sa464-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s007-sa464_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s007-sa464-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s007-sa464_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s016-sk010,Áo phông nữ Cotton USA dáng boxy phối ren,6TS26S016-SK010,399000,279300,https://canifa.com/ao-phong-nu-6ts26s016-sk010,"Áo phông nữ dáng boxy trẻ trung, điểm nhấn là phần phối ren và hình in ấn tượng, tinh tế, tạo nên một sản phẩm mới mẻ nhưng vẫn dễ mặc dễ mix đồ.Chất liệu 100% Cotton USA mềm, thấm hút và thoải mái khi sử dụng.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s016-sk010-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s016-sk010_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s016-sk010-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s016-sk010_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s016-sk010-m-3.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s016-sk010_3.webp
canifa,nu,ao-phong,Áo phông / Áo thun,ao-phong-nu-6ts26s016-sw001,Áo phông nữ Cotton USA dáng boxy phối ren,6TS26S016-SW001,399000,279300,https://canifa.com/ao-phong-nu-6ts26s016-sw001,"Áo phông nữ dáng boxy trẻ trung, điểm nhấn là phần phối ren và hình in ấn tượng, tinh tế, tạo nên một sản phẩm mới mẻ nhưng vẫn dễ mặc dễ mix đồ.Chất liệu 100% Cotton USA mềm, thấm hút và thoải mái khi sử dụng.",https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s016-sw001-1.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s016-sw001_1.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s016-sw001-m-1-u.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s016-sw001_2.webp,https://2885371169.e.cdneverest.net/catalog/product/6/t/6ts26s016-sw001-m-2.webp,D:\canifa_dataset\images\ao-phong-nu-6ts26s016-sw001_3.webp
